선박입출항현황,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청명 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항 : 외항입항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항시작일 : 20180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입출항종료일 : 20180131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부선호출부호 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구분 : -전체-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력자 : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출력일자 : 2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,국제톤수,징수톤수,입항일시,출항일시,CIO수속일자,수리일시,항해구분,MRN 번호,국적,국적,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,승무원(한국인),승무원(외국인),승객,예선,도선,부선호출부호1,부선호출부호2
부산,S6BV5,WAN HAI 205,2018,001,최종,외항,입항,"17,134","17,134","17,134",2018-01-01 06:00,2018-01-01 17:00,2018-01-01 07:00,2018-01-02 10:00,기타,18WHLUVS01I,SG,싱가포르,MBR,E2,신감만부두 2선석,TAIPEI,울산,풀컨테이너선,,21,,N,N,,
부산,DSOE5,PEGASUS YOTTA,2018,001,최종,외항,입항,"9,522","9,522","9,522",2018-01-01 06:24,2018-01-07 10:06,2018-01-01 06:24,2018-01-04 17:42,기타,18PCSLL106I,KR,대한민국,MBS,04,신선대부두 4선석,군산,군산,풀컨테이너선,3,14,,N,N,,
진해,PJBY,CALA PORTESE,2018,001,최종,외항,입항,"8,962","8,962","8,962",2018-01-01 06:40,2018-01-01 14:40,2018-01-01 06:40,2018-01-02 15:42,기타,18L25KC006I,CW,큐라소,MB2,J2,2 부두 22 선석,"DAVAO, MINDANAO",KOBE,냉동.냉장선,,19,,Y,Y,,
광양,D7DU,시노코 텐진,2018,001,최종,외항,입항,"9,038","9,038","9,038",2018-01-01 06:40,2018-01-01 10:35,2018-01-01 06:40,2018-01-04 11:14,기타,18SNKO0020I,MH,마샬 제도,MB7,0B,컨테이너부두2단계2차 7B선석,TIANJIN,부산,풀컨테이너선,5,14,0,N,N,,
여수,ZGHC7,SONGA HIROSE,2018,001,최종,외항,입항,"44,372","44,372","44,372",2018-01-01 06:54,2018-01-01 13:15,2018-01-01 06:54,2018-01-02 10:07,기타,18TJSSY001I,AU,호주,WAD,02,정박지D-2구역,"PORTLAND, OR","HIBIKINADA, FUKUOKA",산물선(벌크선),,23,0,N,Y,,
마산,CQCT,BALTIC WINTER,2018,001,최종,외항,입항,"15,549","15,549","15,549",2018-01-01 07:00,2018-01-04 19:57,2018-01-01 07:00,2018-01-05 14:04,기타,18HDMUGP04I,PT,포르투갈,MB4,01,4부두 41선석,여수,SHANGHAI,일반화물선,,18,,N,N,,
동해,3FUN2,FUTURE ASIA I,2018,001,최종,외항,입항,"3,415","3,415","3,415",2018-01-01 07:05,2018-01-02 09:35,2018-01-01 08:05,2018-01-03 10:53,기타,18SSSSI004I,PA,파나마,MBN,14,남부두 14선석,SUSAKI,NANAO,시멘트운반선,5,9,,Y,Y,,
울산,9HA3404,MARATHOPOLIS,2018,001,최종,외항,입항,"48,338","48,338","48,338",2018-01-01 07:05,2018-01-01 17:00,2018-01-01 07:00,2018-01-08 14:14,기타,18HDMUUA03I,MT,몰타,MBC,03,신항컨테이너부두03,SHANGHAI,부산,풀컨테이너선,,20,,Y,Y,,
울산,H9TE,YUHSAN,2018,001,최종,외항,입항,"45,965","45,965","45,965",2018-01-01 07:20,2018-01-01 18:00,2018-01-01 08:20,2018-01-02 19:49,기타,18SKKHU001I,PA,파나마,MBF,01,신항남방파제T/S부두 01,BALBOA,OITA,LPG 운반선,,23,1,Y,Y,,
부산,D7PP,동진 엔터프라이즈,2018,001,최종,외항,입항,"9,990","9,990","9,990",2018-01-01 07:30,2018-01-03 00:00,2018-01-01 07:30,2018-01-04 09:55,기타,18DJSCJ000I,KR,대한민국,MSN,02,신항 1부두 2선석,TOKYO,TOKYO,풀컨테이너선,8,9,,N,N,,
부산,DSRA3,에스에스 노아,2018,001,최종,외항,입항,"1,146","1,524","1,146",2018-01-01 07:30,2018-01-02 17:00,2018-01-01 07:30,2018-01-03 13:14,기타,18SGSCM003I,KR,대한민국,WAN,02,남외항 N-2박지,OSAKA,KANAZAWA,일반화물선,2,8,,Y,Y,,
부산,V7CC7,BINDI IPSA,2018,001,최종,외항,입항,"18,252","18,252","18,252",2018-01-01 07:39,2018-01-02 04:06,2018-01-01 07:39,2018-01-02 09:57,기타,18KMTC0151I,MH,마샬 제도,MB6,03,자성대부두 63선석,SHANGHAI,대산,풀컨테이너선,,21,,N,N,,
여수,7JVA,SOYO,2018,001,최종,외항,입항,"50,763","50,763","50,763",2018-01-01 07:40,2018-01-01 22:30,2018-01-01 08:40,2018-01-02 09:32,기타,18ODFBN005I,JP,일본,WAD,02,정박지D-2구역,NEWCASTLE,"MISUMI, KUMAMOTO",산물선(벌크선),,21,0,N,N,,
부산,VRIH5,JOSCO RUNZHOU,2018,001,최종,외항,입항,"33,188","33,188","33,188",2018-01-01 07:45,2018-01-01 22:50,2018-01-01 07:45,2018-01-02 10:55,기타,18HDMSBS01I,HK,홍콩,MK7,02,감천 7부두 2선석,광양,광양,일반화물선,,22,,Y,Y,,
인천,VRBH6,SEASPAN HAMBURG,2018,001,최종,외항,입항,"39,941","39,941","39,941",2018-01-01 07:50,2018-01-01 11:15,2018-01-01 08:00,2018-01-01 07:52,기타,18COSN004SI,HK,홍콩,WAW,02,W박지 W02,QINGDAO,NINGBO,풀컨테이너선,,25,,N,Y,,
부산,3EPJ6,CREST CRANE,2018,001,최종,외항,입항,"7,727","7,727","7,727",2018-01-01 08:00,2018-01-01 15:00,2018-01-01 08:00,2018-01-04 13:16,기타,18SHLMA001I,PA,파나마,WAN,03,남외항 N-3박지,YOKOHAMA,XINGANG,일반화물선,,18,,N,N,,
부산,UHOJ,AKASHIYA,2018,001,최종,외항,입항,"1,173","1,173","1,173",2018-01-01 08:00,2018-01-06 16:00,2018-01-01 09:00,2018-01-11 09:10,기타,18GSSBM007I,RU,러시아,WAN,03,남외항 N-3박지,DALIAN,VLADIVOSTOK,냉동.냉장선,,18,,N,N,,
